"title","content","date","variant","images","verified","author","rating","product","url" 
"GREAY PRODUCT !!!!","VERY GREAT PURCHASE. I LOVE MY IPAD. FRESH OUT OF THE APPLE BOX, BRAND NEW NO SCRATCHES","24 Feb 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Nene ocasio","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=68"
"Love it.","Great price! It's Fast! Nice and big screen. Easy set up.","19 Apr 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Patty L. Yoshimura","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=68"
"Great","Love it. Perfect for my needs. Fast, clear. I use it w procreate.","26 Apr 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","RS","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=68"
"Great!","This is such a great product. It’s slim and easy to carry. Perfect for traveling.","15 Jun 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Maria B","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=68"
"My first Apple product","I've always been an Android Fanboy, but decided to get myself an iPad for Note taking and drawing here and there, and oh boy am I impressed with the quality of this device it feels smooth, although you don't get the freedom of android (installing cracked APK lol) it's fantastic, I'd recommend getting a pen","31 May 2021","Size: 128GB Style: WiFi Color: Silver","https://images-na.ssl-images-amazon.com/images/I/B1j9jjs1ZWS._SY88.jpg","Yes","valentin","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=68"
"Nice iPad","Bought this as a gift. Receiver was pleased. I don’t have personal experience using it. Arrived timely and well packaged.","10 Jan 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Alice Copeland","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=68"
"Happy wife, happy life","This is an upgrade from an iPad mini for my wife. She’s thrilled.","04 Apr 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Richard","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=68"
"Easy to ise","Bought as a gift for my spouse. He uses it constantly with ease.","14 Jan 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","PTK","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=69"
"Size & battery life","Just the right size screen.  Play my games on it & battery lasts so long. Touch screen is amazing too. I also use it to facetime with my son & family truly awesome time & money well spent.","14 May 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Darlene Doup","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=69"
"School friendly","Product came in great packaging  and was not tampered with. A little over priced but is great for beginner graphic designers and editors. Should come with more than 36gb","13 Jan 2021","Size: 32GB Style: WiFi Color: Space Gray","https://images-na.ssl-images-amazon.com/images/I/91qicFEtBaL._SY88.jpg
https://images-na.ssl-images-amazon.com/images/I/91vjBZaEB0L._SY88.jpg","Yes","Amazon Customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=69"
"Stable system","The color is good, and the processor is great after upgrading.  High cost performance, worth buying.","24 Oct 2020","Size: 128GB Style: WiFi Color: Gold","","Yes","assassin","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=69"
"Easy to use and was priced right","This was purchased for my wife as an update and it works great.","14 Dec 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Amazon Customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=69"
"Love it","Best Christmas present ever.  It does all that i need and more.","16 Feb 2021","Size: 128GB Style: WiFi Color: Gold","","Yes","John W.","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=69"
"Great iPad","I have really enjoyed using this iPad.  Easy to operate.  Great screen.","11 Mar 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","Carlene","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=69"
"Super Efficient","Battery life is longer than my old ipad which was 3rd generation.","12 Jan 2021","Size: 32GB Style: WiFi Color: Silver","","Yes","Pablo","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=69"
"Perfect size","I have one and ordered one for my husband.  Wonderful product.","11 Mar 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","JODY","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=69"
"Great for the price","Love iPads just upgraded my mom and my iPads and couldn’t be happier with the product.","10 Nov 2020","Size: 128GB Style: WiFi Color: Silver","","Yes","Nadia Goodson","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=69"
"Does the job","It’s Apple.  Really not much else that needs to be said.  It’s a fine piece of equipment.  Would be nice if they’d add touch to wake to the basic iPad series.","15 Dec 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","SD-LEO97","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=70"
"Terrible!","Not even a day into owning...","11 Apr 2021","Size: 32GB Style: WiFi Color: Gold","https://images-na.ssl-images-amazon.com/images/I/81fb18Wa-qL._SY88.jpg","Yes","Givoughn","1.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=70"
"I pad","Nest gift to my self was the ipad now can learn to ditagl art","14 Mar 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","kathy","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=70"
"Another Great Apple Product","Best looking and functioning electronic device in the family.","04 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","rtl373","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=70"
"Great ipad","This iPad has great memory and speed. Very easy to set up. I would recommend.","19 Dec 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Jan C","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=70"
"Worth the upgrade.","Much better than my previous iPad.  Great price, worth the upgrade.","31 Mar 2021","Size: 32GB Style: WiFi + Cellular Color: Gold","","Yes","Mark Semon","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=70"
"NICE DEAL AMAZON!","1st Apple product. Really like it....give me more time with it. New boy toy.","11 Dec 2020","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Mask Up Massachusetts","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=70"
"WOW! POWERFUL and AFFORDABLE","This is powerful tablet with an affordable price","08 Oct 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","donktank","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=70"
"Apple is Life","Buy this, you must!  Replace old iPad, must!  I have spoken...#babyyodaforeva","15 Oct 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","KhMyers","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=70"
"Twinkie","Battery life is great","14 Nov 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","twinkie","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=70"
"Myfavorite thing I have","It is. W O N D E R F U L.  I am on it every day THANKYOU  THANKYOU  T HANYOU.  For making it possible","20 Jan 2021","Size: 128GB Style: WiFi Color: Gold","","Yes","Diana Wright","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=71"
"Great Product","Very sleek and light. Great price for the product considering speed.","18 Apr 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","mountaineer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=71"
"Great!","Amazing Ipad. Has a lot of features for the price","06 Oct 2020","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Anonymous","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=71"
"Great IPAd","I’ve had I pads before.  This one is perfect in every way.","25 Feb 2021","Size: 32GB Style: WiFi Color: Space Gray","","Yes","Jane Bee Doe","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=71"
"Beautiful Ipads","Got 2... one for my Daughter and one for my niece for Christmas. These were PERFECT.","14 Feb 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","EXCLUZIVE","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=71"
"Works great.","Very easy to set up & many improvements over my old ipad.","18 Jan 2021","Size: 128GB Style: WiFi Color: Silver","","Yes","Rudy","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=71"
"Do you really need a review?","Good quality tablet from Apple. That should be all I need to say.","13 Apr 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Mark","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=71"
"My old one died had to replace it new one MUCH better","Easy to use","07 Dec 2020","Size: 128GB Style: WiFi Color: Gold","","Yes","Amazon Customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=71"
"Gen8 Ipad","Keeping my comments short about my newI IPad, I love everything about it.... Thanks Amazon.....","24 Feb 2021","Size: 32GB Style: WiFi + Cellular Color: Silver","","Yes","Phil","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=71"
"More clear","The size and to send notes to family","27 Oct 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Lulu","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=71"
"Beautiful Apple product!","Love, love it! It replaced my ipad 2 and it really is so much better.","16 Dec 2020","Size: 32GB Style: WiFi Color: Gold","","Yes","Therease Gilbert","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=72"
"Very nice.","I use this for pleasure. The screen quality is terrific. I  had been using an iPad 6 for a few years that was comfortable to hold. The series 8 is heavier and uncomfortable to hold for me. It is also wider than the 6. After holding it for an hour I go back to the 6.","27 Feb 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Larry S.","4.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=72"
"This was a quality product at a good price","This was a Christmas gift for my son and as soon as I saw it, now I want one for myself!","18 Feb 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","R.D. Moore","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=72"
"Nice!","Great product and Amazon had a great price when I bought","24 Feb 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Northern Cheesehead","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=72"
"I like my new IPad.","I really like my IPad.  Holding it while using is easy since I bought a Newtrent cover.  Recommend this product.","05 Jun 2021","Size: 128GB Style: WiFi Color: Space Gray","","Yes","Dianna","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=72"
"Arrived ahead of Expected ship date -","Arrived ahead of expected shipping date -- appreciate the extra effort.  Love the product!  Works great -- thx u","16 Jan 2021","Size: 32GB Style: WiFi Color: Gold","","Yes","Scott Ellingson","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=72"
"Great iPad","This iPad is a big improvement over the earlier iPad’s.","01 Apr 2021","Size: 128GB Style: WiFi Color: Gold","","Yes","Elizabeth R. Boykin","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=72"
"Excelente","Esta tableta funciona perfecto y tiene bastante espacio","28 Mar 2021","Size: 32GB Style: WiFi Color: Silver","","Yes","Amazon Customer","5.0","2020 Apple iPad (10.2-inch, Wi-Fi, 32GB) - Space Gray (8th Generation)","https://www.amazon.com/Apple-iPad-10-2-inch-Wi-Fi-32GB/product-reviews/B08J65DST5/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews&pageNumber=72"
